RefseqID,Group,AssemblyLevel,Size(MB),ArrayCount,Kingdom
GCF_000786505.1_MT49-02,Actinobacteria,COMP,4.41238,5,Bacteria
GCF_000786735.1_ASM78673v1,Proteobacteria,COMP,3.96844,1,Bacteria
GCF_000789255.1_ASM78925v1,Euryarchaeota,COMP,1.86082,5,Archaea
GCF_000789315.1_ASM78931v1,Firmicutes,COMP,5.71894,1,Bacteria
GCF_000789335.1_ASM78933v1,Thermotogae,COMP,1.84373,7,Bacteria
GCF_000789375.1_ASM78937v1,Thermotogae,COMP,1.7499,8,Bacteria
GCF_000789395.1_ASM78939v1,Firmicutes,COMP,3.33863,2,Bacteria
GCF_000800215.1_ASM80021v1,Proteobacteria,COMP,4.55866,2,Bacteria
GCF_000800255.1_ASM80025v1,Proteobacteria,COMP,5.08762,2,Bacteria
GCF_000800295.1_ASM80029v1,Firmicutes,COMP,1.62701,2,Bacteria
GCF_000800315.1_ASM80031v1,Proteobacteria,COMP,2.19667,1,Bacteria
GCF_000800355.1_ASM80035v1,Proteobacteria,COMP,2.19922,1,Bacteria
GCF_000800395.1_ASM80039v1,Deinococcus-Thermus,COMP,3.53144,1,Bacteria
GCF_000800455.1_ASM80045v1,Actinobacteria,COMP,2.37098,1,Bacteria
GCF_000800475.1_ASM80047v1,Actinobacteria,COMP,2.03695,1,Bacteria
GCF_000800725.1_ASM80072v2,Proteobacteria,COMP,3.93417,1,Bacteria
GCF_000800765.1_ASM80076v1,Proteobacteria,COMP,4.55866,2,Bacteria
GCF_000800805.1_ASM80080v1,Euryarchaeota,COMP,1.48867,1,Archaea
GCF_000800825.1_ASM80082v1,Firmicutes,COMP,3.70889,1,Bacteria
GCF_000801145.1_ASM80114v1,Proteobacteria,COMP,2.43153,1,Bacteria
GCF_000801165.1_ASM80116v1,Proteobacteria,COMP,4.99595,2,Bacteria
GCF_000801185.2_ASM80118v2,Proteobacteria,COMP,5.04591,2,Bacteria
GCF_000801205.1_ASM80120v1,Proteobacteria,COMP,4.63683,2,Bacteria
GCF_000801295.1_ASM80129v1,Proteobacteria,COMP,2.59776,1,Bacteria
GCF_000801315.1_ASM80131v1,Bacteroidetes/Chlorobi ,COMP,4.36003,1,Bacteria
GCF_000803665.1_ASM80366v1,Firmicutes,COMP,6.74223,2,Bacteria
GCF_000803705.1_ASM80370v1,Proteobacteria,COMP,5.58343,1,Bacteria
GCF_000807175.1_ASM80717v1,Firmicutes,COMP,4.35189,2,Bacteria
GCF_000807255.1_ASM80725v1,Firmicutes,COMP,4.3521,2,Bacteria
GCF_000807355.1_ASM80735v1,Proteobacteria,COMP,1.71236,1,Bacteria
GCF_000813165.1_ASM81316v1,Proteobacteria,COMP,5.12606,2,Bacteria
GCF_000813245.1_ASM81324v1,Crenarchaeota,COMP,1.75419,10,Archaea
GCF_000814145.2_ASM81414v2,Proteobacteria,COMP,5.1065,2,Bacteria
GCF_000814165.3_ASM81416v3,Proteobacteria,COMP,4.06175,1,Bacteria
GCF_000814205.1_ASM81420v1,Proteobacteria,COMP,5.06373,4,Bacteria
GCF_000814265.1_ASM81426v1,Proteobacteria,COMP,1.77639,3,Bacteria
GCF_000814825.1_ASM81482v1,Actinobacteria,COMP,1.96709,1,Bacteria
GCF_000814885.1_ASM81488v1,Firmicutes,COMP,1.95582,3,Bacteria
GCF_000815045.1_ASM81504v1,Firmicutes,COMP,2.87277,2,Bacteria
GCF_000815085.1_ASM81508v1,Firmicutes,COMP,2.87278,2,Bacteria
GCF_000815125.1_ASM81512v1,Firmicutes,COMP,2.87276,2,Bacteria
GCF_000815165.1_ASM81516v1,Firmicutes,COMP,2.87278,2,Bacteria
GCF_000815185.1_ASM81518v1,Proteobacteria,COMP,5.00611,1,Bacteria
GCF_000815205.1_ASM81520v1,Firmicutes,COMP,2.87278,2,Bacteria
GCF_000815245.1_ASM81524v1,Firmicutes,COMP,2.87277,2,Bacteria
GCF_000816025.1_ASM81602v1,Actinobacteria,COMP,10.3383,9,Bacteria
GCF_000816045.1_ASM81604v1,Proteobacteria,COMP,4.53236,3,Bacteria
GCF_000816065.1_ASM81606v1,Actinobacteria,COMP,2.27249,1,Bacteria
GCF_000816085.1_ASM81608v1,Firmicutes,COMP,2.47213,1,Bacteria
GCF_000816165.1_ASM81616v1,Proteobacteria,COMP,2.13996,1,Bacteria
GCF_000816185.1_ASM81618v1,Proteobacteria,COMP,1.46508,1,Bacteria
GCF_000816205.1_ASM81620v1,Actinobacteria,COMP,1.9469,1,Bacteria
GCF_000816245.1_ASM81624v1,Proteobacteria,COMP,1.55754,1,Bacteria
GCF_000816265.1_ASM81626v1,Proteobacteria,COMP,1.78254,1,Bacteria
GCF_000816365.1_ASM81636v1,Proteobacteria,COMP,1.79151,1,Bacteria
GCF_000816385.1_ASM81638v1,Proteobacteria,COMP,1.52303,1,Bacteria
GCF_000816785.1_ASM81678v1,Proteobacteria,COMP,1.76279,1,Bacteria
GCF_000816885.1_ASM81688v1,Proteobacteria,COMP,5.27417,2,Bacteria
GCF_000816985.1_ASM81698v1,Proteobacteria,COMP,6.6031,1,Bacteria
GCF_000817025.1_ASM81702v1,Proteobacteria,COMP,1.58647,1,Bacteria
GCF_000817045.1_ASM81704v1,Actinobacteria,COMP,1.95865,1,Bacteria
GCF_000817065.1_ASM81706v1,Firmicutes,COMP,2.03169,1,Bacteria
GCF_000817935.1_ASM81793v1,Firmicutes,COMP,4.36567,6,Bacteria
GCF_000817955.1_ASM81795v1,Proteobacteria,COMP,3.6187,2,Bacteria
GCF_000817975.1_ASM81797v1,Proteobacteria,COMP,5.19229,2,Bacteria
GCF_000817995.1_ASM81799v1,Actinobacteria,COMP,2.17372,1,Bacteria
GCF_000818015.1_ASM81801v1,Proteobacteria,COMP,4.38348,2,Bacteria
GCF_000818035.1_ASM81803v1,Proteobacteria,COMP,2.25665,1,Bacteria
GCF_000818055.1_ASM81805v1,Actinobacteria,COMP,1.93862,1,Bacteria
GCF_000818075.1_ASM81807v1,Proteobacteria,COMP,4.59902,2,Bacteria
GCF_000818115.1_ASM81811v1,Proteobacteria,COMP,4.61237,2,Bacteria
GCF_000819445.1_ASM81944v1,Actinobacteria,COMP,2.68131,3,Bacteria
GCF_000819525.1_ASM81952v1,Proteobacteria,COMP,2.5248,1,Bacteria
GCF_000819645.1_ASM81964v1,Proteobacteria,COMP,5.27307,2,Bacteria
GCF_000827005.1_ASM82700v1,Actinobacteria,COMP,8.38467,5,Bacteria
GCF_000827085.1_ASM82708v1,Actinobacteria,COMP,4.41091,5,Bacteria
GCF_000827105.1_ASM82710v1,Proteobacteria,COMP,5.10456,3,Bacteria
GCF_000827125.1_ASM82712v1,Proteobacteria,COMP,3.71765,2,Bacteria
GCF_000827835.1_ASM82783v1,Euryarchaeota,COMP,4.22505,3,Archaea
GCF_000827935.1_ASM82793v1,Firmicutes,COMP,3.6119,2,Bacteria
GCF_000827955.1_ASM82795v1,Firmicutes,COMP,3.6119,2,Bacteria
GCF_000828015.1_ASM82801v1,Actinobacteria,COMP,3.22931,3,Bacteria
GCF_000828035.1_ASM82803v1,Firmicutes,COMP,2.86051,1,Bacteria
GCF_000828575.1_ASM82857v1,Euryarchaeota,COMP,1.73102,3,Archaea
GCF_000828595.1_ASM82859v1,Proteobacteria,COMP,5.18445,3,Bacteria
GCF_000828615.1_ASM82861v1,Proteobacteria,COMP,3.15364,1,Bacteria
GCF_000828635.1_ASM82863v1,Proteobacteria,COMP,3.80265,1,Bacteria
GCF_000828655.1_ASM82865v1,Thermotogae,COMP,2.01491,2,Bacteria
GCF_000828675.1_ASM82867v1,Thermotogae,COMP,2.18761,3,Bacteria
GCF_000828835.1_ASM82883v1,Proteobacteria,COMP,4.81001,4,Bacteria
GCF_000828875.1_ASM82887v1,Proteobacteria,COMP,8.68576,4,Bacteria
GCF_000828895.1_ASM82889v1,Proteobacteria,COMP,2.57401,2,Bacteria
GCF_000828915.1_ASM82891v1,Proteobacteria,COMP,2.62324,2,Bacteria
GCF_000828955.1_ASM82895v1,Proteobacteria,COMP,1.69692,1,Bacteria
GCF_000828975.1_ASM82897v1,Proteobacteria,COMP,3.27655,1,Bacteria
GCF_000828995.1_ASM82899v1,Actinobacteria,COMP,4.41508,7,Bacteria
GCF_000829015.1_ASM82901v1,Firmicutes,COMP,3.9013,9,Bacteria
GCF_000829295.1_ASM82929v1,Actinobacteria,COMP,2.29014,1,Bacteria
GCF_000829395.1_ASM82939v1,Firmicutes,COMP,2.40059,1,Bacteria
GCF_000829415.1_ASM82941v1,Proteobacteria,COMP,6.33237,1,Bacteria
GCF_000829965.1_ASM82996v1,Proteobacteria,COMP,5.52204,1,Bacteria
GCF_000829985.1_ASM82998v1,Proteobacteria,COMP,5.15693,2,Bacteria
GCF_000830005.1_ASM83000v1,Actinobacteria,COMP,9.15378,7,Bacteria
GCF_000830035.1_ASM83003v1,Proteobacteria,COMP,4.55751,2,Bacteria
GCF_000830055.1_ASM83005v1,Proteobacteria,COMP,3.91774,1,Bacteria
GCF_000830775.1_ASM83077v1,Proteobacteria,COMP,1.64148,1,Bacteria
GCF_000830805.1_ASM83080v1,Proteobacteria,COMP,1.64148,1,Bacteria
GCF_000830825.1_ASM83082v1,Proteobacteria,COMP,1.64147,1,Bacteria
GCF_000830845.1_ASM83084v1,Proteobacteria,COMP,1.64147,1,Bacteria
GCF_000830865.1_ASM83086v1,Proteobacteria,COMP,1.64148,1,Bacteria
GCF_000831025.1_ASM83102v1,Proteobacteria,COMP,4.76625,2,Bacteria
GCF_000831045.1_ASM83104v1,Proteobacteria,COMP,4.77347,2,Bacteria
GCF_000831105.1_ASM83110v1,Firmicutes,COMP,2.23148,1,Bacteria
GCF_000831125.1_ASM83112v1,Firmicutes,COMP,2.2143,1,Bacteria
GCF_000831145.1_ASM83114v1,Firmicutes,COMP,2.24371,1,Bacteria
GCF_000831165.1_ASM83116v1,Firmicutes,COMP,2.03635,1,Bacteria
GCF_000831245.1_ASM83124v1,Actinobacteria,COMP,4.39612,7,Bacteria
GCF_000831265.1_ASM83126v1,Actinobacteria,COMP,6.38349,4,Bacteria
GCF_000831305.1_ASM83130v1,Actinobacteria,COMP,6.4023,2,Bacteria
GCF_000831485.1_ASM83148v1,Firmicutes,COMP,2.08696,1,Bacteria
GCF_000831525.1_ASM83152v1,Proteobacteria,COMP,1.257,1,Bacteria
GCF_000831565.1_ASM83156v1,Proteobacteria,COMP,4.90381,2,Bacteria
GCF_000831645.3_ASM83164v3,Firmicutes,COMP,2.79055,1,Bacteria
GCF_000832145.1_ASM83214v1,Thermotogae,COMP,1.85162,6,Bacteria
GCF_000832385.1_ASM83238v1,Firmicutes,COMP,5.59036,2,Bacteria
GCF_000832485.1_ASM83248v1,Firmicutes,COMP,6.09337,1,Bacteria
GCF_000832525.1_ASM83252v1,Firmicutes,COMP,5.69776,1,Bacteria
GCF_000832605.1_ASM83260v1,Firmicutes,COMP,5.63705,2,Bacteria
GCF_000832765.1_ASM83276v1,Firmicutes,COMP,5.6423,1,Bacteria
GCF_000832805.1_ASM83280v1,Firmicutes,COMP,5.72007,2,Bacteria
GCF_000832845.1_ASM83284v1,Firmicutes,COMP,5.3063,2,Bacteria
GCF_000832865.1_ASM83286v1,Firmicutes,COMP,6.06873,1,Bacteria
GCF_000832905.1_ASM83290v1,Firmicutes,COMP,3.367,3,Bacteria
GCF_000832925.1_ASM83292v1,Firmicutes,COMP,5.29139,1,Bacteria
GCF_000833025.1_ASM83302v1,Bacteroidetes/Chlorobi ,COMP,4.06453,1,Bacteria
GCF_000833145.1_ASM83314v1,Proteobacteria,COMP,4.52812,2,Bacteria
GCF_000833165.1_ASM83316v1,Proteobacteria,COMP,1.92724,2,Bacteria
GCF_000833195.1_ASM83319v1,Proteobacteria,COMP,2.04493,1,Bacteria
GCF_000833215.1_ASM83321v1,Proteobacteria,COMP,2.04971,1,Bacteria
GCF_000833275.1_ASM83327v1,Firmicutes,COMP,5.5053,1,Bacteria
GCF_000833315.1_ASM83331v1,Proteobacteria,COMP,2.03371,1,Bacteria
GCF_000833355.1_ASM83335v1,Proteobacteria,COMP,1.87021,1,Bacteria
GCF_000833375.1_ASM83337v1,Proteobacteria,COMP,1.91059,2,Bacteria
GCF_000833575.1_ASM83357v1,Actinobacteria,COMP,2.83052,1,Bacteria
GCF_000834215.1_ASM83421v1,Proteobacteria,COMP,4.55089,2,Bacteria
GCF_000834235.1_ASM83423v1,Proteobacteria,COMP,4.86152,3,Bacteria
GCF_000834275.1_ASM83427v1,Proteobacteria,COMP,4.70925,3,Bacteria
GCF_000834295.1_ASM83429v1,Proteobacteria,COMP,4.83943,2,Bacteria
GCF_000834315.1_ASM83431v1,Proteobacteria,COMP,4.72832,3,Bacteria
GCF_000834335.1_ASM83433v1,Proteobacteria,COMP,4.83541,3,Bacteria
GCF_000834355.1_ASM83435v1,Proteobacteria,COMP,4.72975,2,Bacteria
GCF_000834375.1_ASM83437v1,Proteobacteria,COMP,4.68944,2,Bacteria
GCF_000834415.1_ASM83441v1,Proteobacteria,COMP,4.77456,2,Bacteria
GCF_000834435.1_ASM83443v1,Proteobacteria,COMP,4.72834,2,Bacteria
GCF_000834455.1_ASM83445v1,Proteobacteria,COMP,4.37225,1,Bacteria
GCF_000834475.1_ASM83447v1,Proteobacteria,COMP,4.76539,2,Bacteria
GCF_000834495.1_ASM83449v1,Proteobacteria,COMP,4.83826,3,Bacteria
GCF_000834755.1_ASM83475v1,Proteobacteria,COMP,4.67457,3,Bacteria
GCF_000834775.1_ASM83477v1,Proteobacteria,COMP,4.77797,3,Bacteria
GCF_000834825.1_ASM83482v1,Proteobacteria,COMP,4.8844,3,Bacteria
GCF_000834845.1_ASM83484v1,Proteobacteria,COMP,4.67461,1,Bacteria
GCF_000834865.1_ASM83486v1,Proteobacteria,COMP,4.49657,2,Bacteria
GCF_000834885.1_ASM83488v1,Proteobacteria,COMP,4.70048,3,Bacteria
GCF_000834925.1_ASM83492v1,Proteobacteria,COMP,4.79443,3,Bacteria
GCF_000834945.1_ASM83494v1,Proteobacteria,COMP,4.8303,2,Bacteria
GCF_000834965.1_ASM83496v1,Proteobacteria,COMP,2.04703,2,Bacteria
GCF_000834985.1_ASM83498v1,Proteobacteria,COMP,4.73814,3,Bacteria
GCF_000835205.1_ASM83520v1,Proteobacteria,COMP,7.89654,3,Bacteria
GCF_000835285.1_ASM83528v1,Proteobacteria,COMP,1.74205,1,Bacteria
GCF_000835305.1_ASM83530v1,Proteobacteria,COMP,1.67078,1,Bacteria
GCF_000835345.1_ASM83534v1,Proteobacteria,COMP,1.82784,1,Bacteria
GCF_000835365.1_ASM83536v1,Proteobacteria,COMP,1.83101,1,Bacteria
GCF_000875675.1_ASM87567v1,Actinobacteria,COMP,2.32829,1,Bacteria
GCF_000876525.1_ASM87652v1,Firmicutes,COMP,4.38802,1,Bacteria
GCF_000876545.1_ASM87654v1,Firmicutes,COMP,3.62464,2,Bacteria
GCF_000931465.1_ASM93146v1,Proteobacteria,COMP,6.98676,2,Bacteria
GCF_000932055.1_ASM93205v1,Firmicutes,COMP,4.27481,11,Bacteria
GCF_000934305.1_ASM93430v1,Proteobacteria,COMP,1.61238,1,Bacteria
GCF_000934525.1_ASM93452v1,Proteobacteria,COMP,4.45747,2,Bacteria
GCF_000934625.1_ASM93462v1,Firmicutes,COMP,1.99197,1,Bacteria
GCF_000940805.1_ASM94080v1,Proteobacteria,COMP,6.47596,5,Bacteria
GCF_000940845.1_ASM94084v1,Actinobacteria,COMP,2.64917,2,Bacteria
GCF_000940895.1_ASM94089v1,Proteobacteria,COMP,4.66774,2,Bacteria
GCF_000940935.1_ASM94093v1,Proteobacteria,COMP,4.69559,2,Bacteria
GCF_000940975.1_ASM94097v1,Proteobacteria,COMP,4.56546,2,Bacteria
GCF_000941015.1_ASM94101v1,Proteobacteria,COMP,4.85645,2,Bacteria
GCF_000941035.1_ASM94103v1,Spirochaetes,COMP,4.91565,3,Bacteria
GCF_000941075.1_ASM94107v1,Tenericutes,COMP,1.08445,2,Bacteria
GCF_000948075.1_ASM94807v1,Proteobacteria,COMP,5.01662,1,Bacteria
GCF_000949425.1_ASM94942v1,Firmicutes,COMP,5.7873,5,Bacteria
GCF_000950775.1_ASM95077v1,Firmicutes,COMP,2.91164,1,Bacteria
GCF_000952035.1_ASM95203v1,Actinobacteria,COMP,9.30015,2,Bacteria
GCF_000952955.1_EcRV308Chr,Proteobacteria,COMP,4.58562,2,Bacteria
GCF_000953115.1_DSM1535,Euryarchaeota,COMP,2.47807,1,Archaea
GCF_000953275.1_CD630DERM,Firmicutes,COMP,4.29305,11,Bacteria
GCF_000953355.1_XNC2,Proteobacteria,COMP,4.58666,3,Bacteria
GCF_000953455.1_Ppseudo_Pac,Proteobacteria,COMP,4.69698,5,Bacteria
GCF_000953475.1_MfumSolVChr1,Chlamydiae/Verrucomicrobia ,COMP,2.47667,2,Bacteria
GCF_000953495.1_SINFA,Proteobacteria,COMP,4.71068,3,Bacteria
GCF_000953515.1_EcHMS174Chr,Proteobacteria,COMP,4.58486,2,Bacteria
GCF_000953535.1_E5B,Bacteroidetes/Chlorobi ,COMP,2.80893,1,Bacteria
GCF_000953695.1_AWOD1,Proteobacteria,COMP,4.63513,2,Bacteria
GCF_000953715.1_DTL3,Thermotogae,COMP,2.0531,2,Bacteria
GCF_000953735.1_MVIS1,Proteobacteria,COMP,5.09399,2,Bacteria
GCF_000954115.1_ASM95411v1,Actinobacteria,COMP,5.34156,1,Bacteria
GCF_000956175.1_ASM95617v1,Thaumarchaeota,COMP,1.80309,1,Archaea
GCF_000959025.1_ASM95902v1,Firmicutes,COMP,4.03173,1,Bacteria
GCF_000959125.1_ASM95912v1,Proteobacteria,COMP,7.23767,1,Bacteria
GCF_000959145.1_ASM95914v1,Proteobacteria,COMP,7.27151,1,Bacteria
GCF_000959185.1_ASM95918v1,Proteobacteria,COMP,7.12981,1,Bacteria
GCF_000959205.1_ASM95920v1,Proteobacteria,COMP,7.35638,1,Bacteria
GCF_000959305.1_ASM95930v1,Proteobacteria,COMP,7.04271,1,Bacteria
GCF_000959325.1_ASM95932v1,Proteobacteria,COMP,7.28582,1,Bacteria
GCF_000959345.1_ASM95934v1,Proteobacteria,COMP,7.37555,1,Bacteria
GCF_000959425.1_ASM95942v1,Proteobacteria,COMP,6.7228,1,Bacteria
GCF_000959605.1_ASM95960v1,Proteobacteria,COMP,7.1202,1,Bacteria
GCF_000960995.1_ASM96099v1,Proteobacteria,COMP,6.82073,1,Bacteria
GCF_000961015.1_ASM96101v1,Firmicutes,COMP,2.10663,3,Bacteria
GCF_000961095.1_ASM96109v1,Firmicutes,COMP,5.74997,3,Bacteria
GCF_000961155.1_ASM96115v1,Proteobacteria,COMP,5.22229,2,Bacteria
GCF_000961175.1_ASM96117v1,Proteobacteria,COMP,5.22243,2,Bacteria
GCF_000961195.1_ASM96119v1,Proteobacteria,COMP,5.26925,2,Bacteria
GCF_000961215.1_ASM96121v1,Proteobacteria,COMP,5.22225,2,Bacteria
GCF_000961235.1_ASM96123v1,Proteobacteria,COMP,5.22094,2,Bacteria
GCF_000961255.1_ASM96125v1,Proteobacteria,COMP,5.22227,2,Bacteria
GCF_000961275.1_ASM96127v1,Proteobacteria,COMP,5.2674,1,Bacteria
GCF_000961295.1_ASM96129v1,Proteobacteria,COMP,5.22342,2,Bacteria
GCF_000961315.1_ASM96131v1,Proteobacteria,COMP,5.2234,2,Bacteria
GCF_000961335.1_ASM96133v1,Proteobacteria,COMP,5.22375,2,Bacteria
GCF_000961355.1_ASM96135v1,Proteobacteria,COMP,5.22375,2,Bacteria
GCF_000961375.1_ASM96137v1,Proteobacteria,COMP,5.26734,2,Bacteria
GCF_000961395.1_ASM96139v1,Proteobacteria,COMP,5.2674,1,Bacteria
GCF_000961415.1_ASM96141v1,Proteobacteria,COMP,5.26922,2,Bacteria
GCF_000961435.1_ASM96143v1,Proteobacteria,COMP,5.39833,3,Bacteria
GCF_000961455.1_ASM96145v1,Proteobacteria,COMP,5.39833,3,Bacteria
GCF_000961475.1_ASM96147v1,Proteobacteria,COMP,5.39833,3,Bacteria
GCF_000961495.1_ASM96149v1,Proteobacteria,COMP,5.39826,3,Bacteria
GCF_000961515.1_ASM96151v1,Proteobacteria,COMP,9.05898,1,Bacteria
GCF_000963535.1_ASM96353v1,Proteobacteria,COMP,4.73159,1,Bacteria
GCF_000963575.1_ASM96357v1,Proteobacteria,COMP,5.10763,1,Bacteria
GCF_000963635.1_ASM96363v1,Proteobacteria,COMP,2.70535,1,Bacteria
GCF_000963675.1_ASM96367v1,Proteobacteria,COMP,2.70422,1,Bacteria
GCF_000963815.1_ASM96381v1,Proteobacteria,COMP,4.06698,1,Bacteria
GCF_000963835.1_ASM96383v1,Proteobacteria,COMP,6.6629,2,Bacteria
GCF_000967115.2_CT1,Firmicutes,COMP,2.86585,8,Bacteria
GCF_000967135.1_CFV,Proteobacteria,COMP,1.98803,1,Bacteria
GCF_000967155.1_HUSEC2011CHR1,Proteobacteria,COMP,5.44334,1,Bacteria
GCF_000967285.1_ASM96728v1,Actinobacteria,COMP,4.34012,4,Bacteria
GCF_000968055.1_ASM96805v1,Tenericutes,COMP,1.55423,1,Bacteria
GCF_000968135.1_ASM96813v1,Proteobacteria,COMP,4.05237,1,Bacteria
GCF_000968155.1_ASM96815v1,Proteobacteria,COMP,5.65568,2,Bacteria
GCF_000968175.1_ASM96817v1,Proteobacteria,COMP,3.65952,6,Bacteria
GCF_000968195.1_ASM96819v1,Proteobacteria,COMP,4.20365,3,Bacteria
GCF_000968355.1_ASM96835v1,Crenarchaeota,COMP,2.72726,4,Archaea
GCF_000968375.1_ASM96837v1,Firmicutes,COMP,5.74941,5,Bacteria
GCF_000968395.1_ASM96839v1,Crenarchaeota,COMP,2.72731,4,Archaea
GCF_000968435.1_ASM96843v1,Crenarchaeota,COMP,2.72734,4,Archaea
GCF_000968515.1_ASM96851v1,Proteobacteria,COMP,5.19607,2,Bacteria
GCF_000968535.2_ASM96853v1,Proteobacteria,COMP,4.79671,3,Bacteria
GCF_000968945.1_ASM96894v1,Actinobacteria,COMP,2.43457,2,Bacteria
GCF_000969225.1_ASM96922v1,Firmicutes,COMP,2.84981,1,Bacteria
GCF_000969885.1_ASM96988v1,Euryarchaeota,COMP,3.12738,4,Archaea
GCF_000969905.1_ASM96990v1,Euryarchaeota,COMP,4.56388,8,Archaea
GCF_000969945.1_ASM96994v1,Euryarchaeota,COMP,4.55349,6,Archaea
GCF_000969965.1_ASM96996v1,Euryarchaeota,COMP,4.13734,5,Archaea
GCF_000969985.1_ASM96998v1,Euryarchaeota,COMP,4.90719,5,Archaea
GCF_000970005.1_ASM97000v1,Euryarchaeota,COMP,3.91409,7,Archaea
GCF_000970025.1_ASM97002v1,Euryarchaeota,COMP,4.57491,7,Archaea
GCF_000970045.1_ASM97004v1,Euryarchaeota,COMP,4.21147,11,Archaea
GCF_000970085.1_ASM97008v1,Euryarchaeota,COMP,5.01756,6,Archaea
GCF_000970145.1_ASM97014v1,Euryarchaeota,COMP,5.42789,3,Archaea
GCF_000970225.1_ASM97022v1,Euryarchaeota,COMP,4.15434,4,Archaea
GCF_000970245.1_ASM97024v1,Euryarchaeota,COMP,4.16624,4,Archaea
GCF_000970265.1_ASM97026v1,Euryarchaeota,COMP,4.13981,10,Archaea
GCF_000970285.1_ASM97028v1,Euryarchaeota,COMP,5.01861,3,Archaea
GCF_000971615.1_ASM97161v1,Proteobacteria,COMP,5.09264,2,Bacteria
GCF_000971665.1_ASM97166v1,Firmicutes,COMP,1.86179,3,Bacteria
GCF_000972245.2_ASM97224v2,Firmicutes,COMP,4.86557,1,Bacteria
GCF_000972685.1_ASM97268v1,Firmicutes,COMP,3.74512,1,Bacteria
GCF_000972745.1_ASM97274v1,Proteobacteria,COMP,5.25486,1,Bacteria
GCF_000972765.1_ASM97276v1,Chlamydiae/Verrucomicrobia ,COMP,4.001,1,Bacteria
GCF_000973085.1_ASM97308v1,Fusobacteria,COMP,1.33022,1,Bacteria
GCF_000973525.1_ASM97352v1,Proteobacteria,COMP,2.07912,3,Bacteria
GCF_000973565.1_ASM97356v1,Proteobacteria,COMP,2.27169,4,Bacteria
GCF_000973585.1_ASM97358v1,Firmicutes,COMP,4.05255,1,Bacteria
GCF_000973645.1_ASM97364v1,Proteobacteria,COMP,4.76947,3,Bacteria
GCF_000973665.1_ASM97366v1,Proteobacteria,COMP,4.48837,2,Bacteria
GCF_000973685.1_ASM97368v1,Proteobacteria,COMP,4.79039,3,Bacteria
GCF_000974405.1_ASM97440v1,Proteobacteria,COMP,4.61973,2,Bacteria
GCF_000974425.1_ASM97442v1,Bacteroidetes/Chlorobi ,COMP,7.02935,1,Bacteria
GCF_000974465.1_ASM97446v1,Proteobacteria,COMP,4.60454,2,Bacteria
GCF_000974505.1_ASM97450v1,Proteobacteria,COMP,4.62116,2,Bacteria
GCF_000974535.1_ASM97453v1,Proteobacteria,COMP,4.60763,2,Bacteria
GCF_000974575.1_ASM97457v1,Proteobacteria,COMP,4.66043,2,Bacteria
GCF_000974825.1_ASM97482v1,Proteobacteria,COMP,4.60686,2,Bacteria
GCF_000974835.1_ASM97483v1,Proteobacteria,COMP,6.42368,1,Bacteria
GCF_000974865.1_ASM97486v1,Proteobacteria,COMP,4.60963,2,Bacteria
GCF_000974885.1_ASM97488v1,Proteobacteria,COMP,4.68209,2,Bacteria
GCF_000975175.1_ASM97517v1,Actinobacteria,COMP,6.8652,2,Bacteria
GCF_000978375.1_ASM97837v1,Firmicutes,COMP,5.34962,1,Bacteria
GCF_000978535.1_ASM97853v1,Thermotogae,COMP,1.85958,7,Bacteria
GCF_000978555.1_ASM97855v1,Thermotogae,COMP,1.86961,7,Bacteria
GCF_000978575.1_ASM97857v1,Thermotogae,COMP,1.86961,7,Bacteria
GCF_000980815.1_ASM98081v1,Actinobacteria,COMP,2.45181,1,Bacteria
GCF_000980835.1_ASM98083v1,Actinobacteria,COMP,2.35406,3,Bacteria
GCF_000981485.1_EcoliK12AG100,Proteobacteria,COMP,4.63813,2,Bacteria
GCF_000981545.1_Y1,Proteobacteria,COMP,3.96994,1,Bacteria
GCF_000981565.1_W1,Proteobacteria,COMP,3.96994,1,Bacteria
GCF_000981585.1_SBR5_T_,Firmicutes,COMP,7.91958,6,Bacteria
GCF_000981785.1_ASM98178v1,Cyanobacteria,COMP,4.29421,6,Bacteria
GCF_000981845.1_ASM98184v1,Proteobacteria,COMP,5.64883,1,Bacteria
GCF_000982825.1_ASM98282v1,Proteobacteria,COMP,4.66357,4,Bacteria
GCF_000986765.1_ASM98676v1,Proteobacteria,COMP,5.44601,1,Bacteria
GCF_000987825.1_ASM98782v1,Firmicutes,COMP,4.10595,1,Bacteria
GCF_000987835.1_ASM98783v1,Proteobacteria,COMP,2.21789,1,Bacteria
GCF_000987865.1_ASM98786v1,Actinobacteria,COMP,3.3387,1,Bacteria
GCF_000987875.1_ASM98787v1,Proteobacteria,COMP,5.15343,2,Bacteria
GCF_000988065.1_ASM98806v1,Tenericutes,COMP,0.968791,2,Bacteria
GCF_000988355.1_ASM98835v1,Proteobacteria,COMP,4.63346,2,Bacteria
GCF_000988385.1_ASM98838v1,Proteobacteria,COMP,4.61088,2,Bacteria
GCF_000988465.1_ASM98846v1,Proteobacteria,COMP,4.6053,2,Bacteria
GCF_000988525.1_ASM98852v1,Proteobacteria,COMP,4.84441,2,Bacteria
GCF_000988565.1_ASM98856v1,Proteobacteria,COMP,11.0488,4,Bacteria
GCF_000993725.1_ASM99372v1,Proteobacteria,COMP,4.75937,2,Bacteria
GCF_000993765.1_ASM99376v1,Firmicutes,COMP,1.90829,1,Bacteria
